0,1
True,"Hrana je ukusna... Ali razlog čemu pišem recenziju je stariji gospodin koji nas je posluživao...Ljubazan,nasmijan i šaljiv... Stara škola.. Svaka čast.. ❤️"
True,"Dobar restač, klasična klopa i frisko uvijek. Osoblje vec godinama isto i simpaticno."
True,"Ugodan ambient, tiha glazba u pozadini, ljubazno osoblje, čisti prostor i toalet.Hrana vrhunska, mediteranska. Specijalitet kuće je pizza Šime,pospete još malo maslinovog ulja s feferonima za bolji okus.Uglavnom,svaki put kad dođem u #Zadar navratim na pizzu Šime.I to svaki put kad sam u Zadru.Cijene su pristojne za kvalitetu koja se nudi."
True,Izvrsna pizza i ne čeka se dugo. Uslužno i ljubazno osoblje.
True,Sve super klopa cijene normalne izvrsna samo jedna zamjerka nemaj odjel za pušače tako ljudi koji puše moraju izlaziti van pred vrata
True,"Hrana ukusna, plata Gladne oči za svaku pohvalu, njihov domaći kruh - ODLIČAN, usluga odlična, ambijent...Preporuka...!!!"
True,"Ogromne porcije, ljubazno osoblje, ugodan ambijent, a hrana izvrsna!Licna preporuka: Lignje sa zara i Telece pecenje ✌️"
True,"Odličan restoran, usluga 10/10, najviše me dojmila unutrašnja atmosfera. Bez riječi sam, preporučam."
True,"Jako lijep restoran. Lijepo je uredeno i atmosfera je odlična. Hrana je jako jako fina, preporučila bih ovaj restoran svima. Odlično je za večere, za sve pa cak i za proslave poput krizme. Posluga je izvrsna i ljudi su jako dragi, pogotovo prema djeci. Restoran je pogodan i za obitelji s djecom. Wc je uredan i ima aparat za cetkice za zube."
False,"Ljubazno osoblje, jako ukusna hrana. Brzo posluženo. Mali minus stariji namještaj."
False,"Jako loše iskustvo i uz to neprofesionalna usluga (konobar Toni)!Pogrešna pljeskavica donesena, bez isprike i mogućnosti da se ista zamjeni.U svakom slučaju zaobilazimo restoran i ne preporučujem posjetu!!Nazalost došli smo na preporuku, no  Zagreb raspolaže puno kvalitetnijim restoranima."
True,"Brza usluga, hrana jako ukusna, konobar ljubazan, to je to, sve pohvale"
True,"Odličan izbor jela, vrhunsko osoblje, topla preporuka svima"
True,"Profesionalno ali ugodno osoblje, hrana je fantastična, čisto savršenstvo 👌"
True,"Teletina i krompiri savršeni, topla preporuka svima! 👌"
True,izvrsna hrana sa izvrsnom poslugom i to sve na zavidnom nivou
True,"Jako ljubazno osoblje,hrana ukusna,lijep ambijent. Ocjena 5 👍"
True,"Odlični čevapi s lepinjom, usluga također, cijene fer za omjer. Preporuke 👍"
False,Došli smo na ručak i htjeli sjesti za stol do prozora koji se upravo oslobodio. Ljubazno pitamo mladu konobaricu dali je slobodno a ona bezobrazno odgovara da će počistiti stol i da sjednemo za mali stol pošto nas je dvoje iako je bilo poluprazno. Neljubazna i arogantna  posluga.
False,"Jako ugodno i mirno, uspoređujući s drugim restoranima ni cijene nisu tako gadne. Osoblje jako ljubazno, brinu oko svakog detalja. Hrana okej, malo škrti na pojedinim namirnicama, ali ću probati neka druga jela, pa se nadam da će ta biti bolja. Šteta jedino lokacije, što gleda na cestu i autosalone"
True,"Rodendan dragog prijatelja proslavili smo uz fantasticnu hranu, izvrsno vino, domacu borovnicku i izuzetno ljubazno osoblje.Dakle... Ako odete u gladne oci...sigurno cete fiinoo papati i popiti u predivnom ambijentu uz preeljubazno osoblje 😊❤️"
False,Uvijek drže solidnu kvalitetu uz pristupačne cijene i ljubazno osoblje. Godinama smo preko ljeta redovni gosti. Preporuke
False,"Dobra hrana ali jedna cijena na webu a druga na šanku! Što je u jednu ruku prevara, a cijene kao da si u monte carlu.. sve u svemu lopovluk"
True,"Prefina hrana, ekspeditivna usluga. Došlo    nas je nešto manje od 100, ali svi smo u razumnom roku dobili hranu. Za preporučiti je.  Hrana je super fina. Tko proba, uvjerit će se."
True,"Špageti sa škampima 👌👌👌, pizza najbolja u gradu! Samo su cijene poprilično digli.."
True,"Hrana excellent, osoblje profesionalci i uz njih se osjećaš ugodno. U svakom slučaju odlično👌💫❣️"
True,"Fenomenalna hrana,usluga,nije skupo, fantastično mjesto za klopu!"
True,"Uprkos gužvi pice su stigle vrlo brzo q konobar vrlo simpatičan i uslužan Mala zamjerka na toalet,čini se da nije baš redovito ciscen"
True,Osoblje ljubazno. Hrana izvrsna. Dolazimo opet sa zadovoljstvom!
True,"Izvrsna hrana, ljubazno osoblje i obilne porcije. Sve pohvale!😊"
True,"Super,jeli smo lignje i tuna steak,bilo je vrhunski,ukusno,velike porcije,a mislim,naravno,nekome je puno,ali čini mi se umjerene i pristojne cijene,od 109- 150 kn po porciji"
False,"Šime nije što je bio(prije 15 godina bili prvi put),već duže nismo zadovoljni no nakon zadnjeg dolaska definitivno smo odustali od pružanja još šansi.Konobari napeti,neljubazni,pizza tanka kao papir(inače volimo tanju ali ovo je prepretanko),prirodni sok u čaši bez bočice,palačinke čekali 15 min.i onda dobili hladne,naravno vratili ih i nismo platili..."
True,"Mislim da je Pizzerija Šime jedan od vrlo rijetkih restorana gdje je hrana jako ukusna i kvalitetna, pripremljena vrlo profesionalno, a dobijete tako veliku porciju jela da ju ne možete pojesti i kada ste najgladniji. Također, usluga osoblja restorana je vrlo ljubazna i ekspeditivna."
True,Jos uvijek kvalitetno i ukusno doduse konobari sluze pokvareno vino(venje)
False,"Jako lijepo uređeno,iznad većine pečenjara u Z.g-u.Za ocjenu 5 još moram probati ponudu jela,danas nije bilo vremena."
False,"Hrana vrlo ukusna, konobar korektan. Ipak ima još malo prostora da cjelokupni dojam bude odličan."
False,"Roštilj je vrhunski. 4 zvjezdice samo iz razloga što su palačinke katastrofa, doslovno nema ništa u njima. Palačinke sa sladoledom su to doslovno, 2 palačinke i 1 kugla sladoleda i to je to"
True,Vrhunska usluga u svakom pogledu  i hrana i posluga za sve pohvale! Hvala vam jer se zaista trudite ugoditi svakome gostu! Preporučam svakome da vas posjeti i da se uvjeri u ovo što pišem i tako da trajno postane vaš redoviti gost! Konobar me osobito oduševio svojom jednostavnošću i prijaznošću i humorom! 😆
True,"Hrana svježa ukusna, Soparnika super kao i meso sa roštilja. Usluga na nivou. Sve u svemu dobro mjesto za pojesti ukusan obrok"
True,Ugodan ambijent..hrana preukusna..osoblje ljubazno..svaka pohvala
True,Jako ugodno..usluga super. .hrana izvrsna..pivo crno točeno fantazija 😀😀😀👍👍👍
True,"Hrana je ukusna,preporuka za lignje. Porcije su velike."
False,"Neugodno iznenađenje pizza vise manje za ocjenu dovoljan 2 uzevsi u obzir cudan ukus određenog sastojka, osoblje neprofesionalno i nervozno jednom rijecju razocaravajuci opci dojam. Pizzeria vise nije ni sjena onoga sto je nekad bila nazalost."
True,"Vrlo dobra hrana za one koji vole dobro jesti, usluga odlicna..."
True,"Extra ambijent, hrana extra, osoblje extra x2 😊 🤗👋"
True,Prijatna atmosfera......laganini.....uživalo se u večeri i razgovoru
True,Super restoran sa odličnom hranom samo je daleko i nedostaje živa muzika za fešte
False,"Lignje na žaru crne zagorjele,nisam zadovoljan.Možda ovo kuhar pročita,pa tko zna možda ubuduće bolje pripazi."
False,Rezerviram stol za 10 osoba tjedan ranije. Svratim ponovno dan uoči da potvrdm. Na datum večere 15min ranije dođem i ništa nije postavljeno. Kad se.društvo skupilo i kad pozoveš konobara ljuti se maše rukama jer on gleda nogomet te ga prekidamo i PUŠI CIGARETE ZA ŠANKOM. U ponudi.nemaju piće koje su stavili u kartu
False,"Uredno, profesionalna usluga, plata za 3 osobe obilna i za 4 osobe... No, roštilj okusom u laganom padu."
False,"Posjetili prije mjesec dana. Hrana dobra, ali konobar izuzetno neljubazan."
True,"Sve za pet jedna od najboljih mesnih plata koje sam jeo, usluga također na nivou a cijene pristupačne"
True,"Svaka čast na usluzi,osoblje vrh,hrana također,bez zamjerke,hvala."
False,"Ok usluga,uslužna  i nenametljiva konobarica, govedska juha sa smrznutom mrkvom iz vrecice (veliki minus za ovakav restoran), jako tvrdim  i žilavim mesom, plata za dvoje stigla prohladna, gljive stare..."
True,Ukusna hrana(za djecu smo tražili posebno i bili lijepo posluženi) uslužni konobari i lijep ambijent .Kada smo u Zagrebu uvijek se rado vraćamo 👍👍👍
True,"Odlično mjesto za otići na obiteljski ručak. Dobra i ljubazna usluga,  dobra hrana."
False,"Na nagovor prijatelja sam došao i mogu reči da sam ostao jako jako razočaran i nimalo zadovoljan.Konobarsko osoblje je super,korektno jako ljubazno i uslužno, ali hrana koju smo dobili totalno razočaranje konkretno juha od gljiva(gljive se naziru u tragovima juha je gusta kao blato ni blizu krem juhi i bezukusna) na plati ""Gladne oči""smo dobili hladne priloge za te novce smo puno više očekivali..Sve u svemu ne bih preporučio"
True,Hrana odlična jedino usluga točnije jedan stariji konobar je vrlo neljubazan i grintav
False,"Hrana ispod prosječna i za istu cijenu se može dobiti svježe jelo ( plodovi mora, riba ). Ako odem u restoran i naručim plodove more ne želim jelo krcato vrhnjem za kuhanje. Također nađena dlaka u jelu."
False,"Jestivo. Pasta sa skampima 0 bodova, s tartufima također, cijena za takva jela previsoka."
False,"Hrana super,  cijene ok,  muzika teška seljačija,  nije bi baš normalno da jedem ručak uz zvuke Rozge i Severine.  Konobar je ok,  dok nije pocel pametovat zakaj nismo pojeli i zadnji komadic sa tanjura... Stvarno nekulturno i bezobrazno... Nitko ga nije pitao za mišljenje..."
True,"Izvrsna hrana, ugodan ambijent, pristojni i uslužni djelatnici. Svaka pohvala!"
False,"Nemam zamjerki, ukusna hrana, ok ambijent. Nije baš top topova, ali stvarno solidan restoran"
False,"Danas sam probao novo jelo na meniju,Fiorentina steak sa povrčem. Odrezak pečen savršeno,točno kakvog sam naručio. Količina i više nego dovoljna. Problem je u dubokom tanjuru u kojem je serviran,pa ga je teško rezati bez da ne prekrenete tanjur. Največa mana restorana je da kroz prozore puše neugodni hladni vjetar tako da sam jedva ćekao da sjednem u auto. Slike naknadno."
True,"Sve za svaku pohvalu , navratit cu svakako ponovno"
False,Klopa super... Konobar super spor sa obzirom da nije bila gužva.
True,"Losos sa blitvom je nešto što sam htjela probati. Želja mi je ispunjena. Hoću li ponoviti? Neću. Draža mi je riba iz našeg jadrana. Muž je jeo biftek i šampinjoni sa žara, kaže da je sve odlično. Dobar restoran, doći ćemo opet"
True,Odlična hrana. Mesna plata bogata i jako lipo pečeno meso. Ljubazno osoblje.
True,Jedno vrlo pristojno mjesto sa uslužnim konobarima i odličnom hranom.Respektabilno mjesto.
True,"Hrana odlična, parking osiguran i besplatan, usluga solidna i brza i na kraju dobio tanjure s ostacima hrane u krilo 🤯 a desi se ali mogli su barem zavrnuti rundu na račun kuće - pozdrav"
True,"Atmosfera divna, muzika u pozadini samo uljepšava cjelokupnu sliku, osoblje ljubazno, nasmijano, nimalo ne daju dojam štresa iako je krcato. Da bismo dobili sto morali smo čekati jer nismo rezervirali, kao i mnogi drugi. Čekanje se isplatilo. Porcije velike, jako ukusne. Za svaku pohvalu"
False,"Čekali smo vise od sat vremena za pizzu (ali bila je velika grupa od 40 ljudi). 15 ljudi je naručilo margeritu i dobili su je svi u roku 10 min dok je ostatak grupe morao čekati sat vremena (svakih 15 min bi 5 narudžbi doslo i zato je dio grupe morao čekati i vise od sat vremena). Kao drugo, piće nam nije bilo ponuđeno, a rečeno nam je da moramo sami doći po vodu na šank ako ju želimo piti. Također nismo smijeli nositi čaše na stolove gdje smo jeli. Na kraju čekali smo sladoled još 20 min da bi se na kraju ispostavilo da ga ni nema u našoj narudžbi.Ali pizza je bila fina."
True,"Hrana je vrhunska. Usluga također. Godinama posjećujem restoran upravo zbog jako dobrog omjera cjene i kvalitete. Jedina razlika koju sam primjetio u nazad dvije godine je ta da su se porcije malo smanjile. Čini mi se,ne mora biti da sam u pravu.U svakom slučaju preporuka svakome,PLATA GLADNE OČI. Vrh vrhova!"
False,"Ocjena ajde ipak  -3. Atmosfera ugodna. Konobar prijatan i ljubazan, ali nejasan u komunikaciji. Pojasnim da od nas 4, gospođa želi samo piletinu i da radi toga bi naručili platu ''Gladne oči'' za 3 osobe i ''pileću platu'' ''Gladne oči'' za jednu osobu. Konobar kaže da imaju plate samo za dvije osobe i da tako ne može i sve dalje što je pojašnjavao ja ništa nisam kužio. Ja plaćam i pitam sve da li je njima jasno ... i na kraju dogovorimo 2 plate za 4 osobe s tim da ''računa'' da jedna osoba jede isključivo piletinu. Nisam očekivao da će ista osoba dobiti samo i jedino 2 kom. pilećih prsa. Zašto konobar nije komunicirao toj osobi što bi željela ... možda 1 batak ili zabatak i 1 kom. pilećih prsa ili pileći ražnjić ili 1 batak i pileći bečki. Na žalost ista pileća prsa su bila vrlo suha. Dakle ta je osoba u cijelosti razočarana. Sve u svemu ispod očekivanja. Ipak čevapi i pikant uštipci su prva liga!! Dimljena vješalica 0 bodova, katastrofa. Punjena odlična!!Zaželio sam se palačinki i naručio sa marmeladom i čokoladom. U menuu lijepo piše  da su palačinke sa Nuttelom.  Drugi konobar u smjeni je poslužio desert i NIJE bilo ni traga od Nuttele ili nečeg sličnog nego samo neki preljev od čokolade. Eto samo na znanje onima koji ne idu često u restorane kao i ja kaj možete očekivati."
False,"Posluga je izvrsna, uslužni su, jako brzi, ljubazni, točni. Porcija hrane je obilna (nismo mogli sve pojesti). Jela sam piletinu na bečki, meso je bilo fantastično i sočno, pomfri točno kako treba, hrskav izvana i mekan iznutra. Cijene su u redu. Ambijent je obiteljski. Atmosfera ugodna, neformalna."
False,"Gužva, velika frekvencija ljudi, pa su i konobari sukladno tome uzurbani. Hrana je obilna i ok za cijenu koja se plaća. Ako želite više intime i više pažnje osoblja onda definitivno potražite drugo mjesto. Ovo je više onako za u prolazu"
True,"Hrana ukusna, dobar izbor a vino Trs Ilok, odlično!"
False,"Pre skup restoran, danas su tamburaši više sjedili nego svirali. Hrana je ukusna, ali je nije bilo dovoljno za našu grupu. Cijena pića je u nebesima. Svirači više sjede i jedu i piju nego sviraju. Na kraju se moraš boriti da dobiješ račun."
False,"Da je moguce, dao bi ocjenu 0 zbog ""ljubaznog"" konobara. Jako bezobrazno ponasanje!"
False,"Solidno, jestivo, no za te novce se da naci bolja ponuda."
False,"Zagrebački bez okusa, nedovoljno pečen, ambijent i osoblje odlični"
False,"Uvijek se rado vračam konobari uvijek vrlo ljubazni, uslužni i spremni pomoči pri odabiru menija. Hrana super možda bih posebno izdvojila domači kruh i zapečeni grah. Petkom živa muzika-tamburaši, jednom rječju-SUPER sve pohvale vlasnicima i djematnicima."
True,"Izuzetno dobar roštilj, dobra usluga, pristupačne cijene, imaju parkiralište"
False,"Hranu nisam probao, jer nisam bio posluzen, konobarica gđa starije dobi bezobrazna."
False,"Niš spektakularno. Ok uređeno, ok klopa, ok wc, mladi konobar koji ne zna objasnit kaj je kaj, ćevapi 45 kn ali bez lepinje ili krumpira (?!). Očekivao sam više, možda je i prije 10 godina to bilo bolje, ali - niš spektakularno."
True,"Provjereno dobar restoran! Lignje na žaru su ukusne, na porcijama se ne štedi :) Za svaku preporuku!"
False,"Usluga spora, nemotivirana i dok smo cekali cak 7 ljudi otislo jer im se nije dalo vise.. Mi si sami beštek uzeli jer ni to nismo dobili.. Uzas.. Klopa je odlicna al dok smo ju dobili na stol smo bili izivcirani jako nesposobnim ljudima.."
True,"Sve je super, dovoljno je reći da su popunjeni te da osoblje unosi stolove kako bi neki mogli  sjeti i jesti"
False,"Od lagane ignorancije na dolasku, opće sporosti konobara - ipak su kuhari briljirali! Niti nakon 50+ minuta čekanja još uvijek nismo dobili naručeno.Restoran u Sesvetama. Hvala, neću više dolaziti."
True,"Hrana savršena. Usluga još bolja,svaka pohvala za konobara Matiju vidi se da radi ono sto voli. Svaka pohvala za sve"
False,"Klasični restoran sa izvrsnom kuhinjom i poznatim roštiljem. Okusi i veličina porcija se ne mijenjaju s vremenom, kao kod nekih drugih. Vinska karta za 5, osoblje uvijek ljubazno i susretljivo. Preporučam.Classic barbecue restaurant, very tasty. Vine card is very good, personnel friendly. Recomended."
True,Hrana odlična i kvalitetno i kvantitativno. Usluga super uljudna. Sve pohvale.
False,Čini mi se kako s godinama nisu zadržali nivo koji su imali na početku... Hrana je prije bila ukusnija i porcije su bile izdašnije... Usluga je promjenjiva kako kad... Nekada su profesionalni i za čistu 5 a nekada jasno daju do znanja da im se ne radi...
False,"Hrana je fina,lignje mekane i jako fine,čevapi jako dobri.Osoblje katastrofa kod dotične konobarice sam naručio uz lignje kruh,kada je stiglo jelo gospođa mi je donesla lepinju i rekla pošto nema kruha evo vam lepinja iako sam naručio kruh.Na kraju smo pojeli nije htjela doći uzeti tanjure niti naplatiti na licu mjesta.Bila je iznimno neljubazna.Kod mene bi dobila momentalni otkaz.Zbog nje više nikada nečemo ući u restoran."
